Make,Model,Year,HP,Cylinders,Transmission,Drive Mode,Vehicle Style,MPG-H,MPG-C,Popularity,Price,HP_Type,Price_class
Subaru,SVX,1997,230.0,6.0,AUTOMATIC,all wheel drive,Coupe,22,15,640,2512,low,low
Suzuki,Swift,1999,79.0,4.0,MANUAL,front wheel drive,2dr Hatchback,39,33,481,2000,low,low
Suzuki,Swift,2000,79.0,4.0,MANUAL,front wheel drive,2dr Hatchback,38,31,481,2000,low,low
Suzuki,Swift,2001,79.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,26,481,9949,low,low
Suzuki,Swift,2001,79.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,26,481,10949,low,low
Suzuki,Swift,2001,79.0,4.0,MANUAL,front wheel drive,2dr Hatchback,38,31,481,9299,low,low
Suzuki,Swift,2001,79.0,4.0,MANUAL,front wheel drive,2dr Hatchback,38,31,481,10299,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,front wheel drive,4dr Hatchback,30,22,481,16599,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,all wheel drive,4dr Hatchback,29,23,481,19349,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,30,23,481,17099,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,all wheel drive,4dr Hatchback,30,22,481,16999,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,30,23,481,17849,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,front wheel drive,Sedan,32,23,481,16479,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,30,23,481,18999,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,all wheel drive,4dr Hatchback,30,22,481,18249,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,front wheel drive,Sedan,33,23,481,13499,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,30,23,481,17799,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,front wheel drive,Sedan,33,23,481,15195,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,30,23,481,18299,low,low
Suzuki,SX4,2011,150.0,4.0,MANUAL,front wheel drive,4dr Hatchback,30,22,481,17099,low,low
Suzuki,SX4,2011,148.0,4.0,AUTOMATIC,all wheel drive,4dr Hatchback,29,23,481,18599,low,low
Suzuki,SX4,2012,150.0,4.0,MANUAL,front wheel drive,4dr Hatchback,30,22,481,16799,low,low
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,all wheel drive,4dr Hatchback,29,23,481,18875,low,low
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,all wheel drive,4dr Hatchback,29,23,481,19649,low,low
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,30,23,481,17999,low,low
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,32,25,481,18199,low,low
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,32,25,481,17399,low,low
Suzuki,SX4,2012,150.0,4.0,MANUAL,front wheel drive,Sedan,33,23,481,13699,low,low
Suzuki,SX4,2012,148.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,30,23,481,18499,low,low
Suzuki,SX4,2012,150.0,4.0,MANUAL,front wheel drive,Sedan,33,23,481,15495,low,low
Suzuki,SX4,2012,150.0,4.0,MANUAL,all wheel drive,4dr Hatchback,30,22,481,18549,low,low
Suzuki,SX4,2012,150.0,4.0,MANUAL,all wheel drive,4dr Hatchback,30,22,481,16999,low,low
Suzuki,SX4,2013,150.0,4.0,MANUAL,all wheel drive,4dr Hatchback,30,22,481,19349,low,low
Suzuki,SX4,2013,150.0,4.0,MANUAL,all wheel drive,4dr Hatchback,30,22,481,16999,low,low
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,all wheel drive,4dr Hatchback,29,23,481,19175,low,low
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,32,25,481,17849,low,low
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,30,23,481,18349,low,low
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,front wheel drive,Sedan,30,23,481,18799,low,low
Suzuki,SX4,2013,148.0,4.0,AUTOMATIC,all wheel drive,4dr Hatchback,29,23,481,20449,low,low
Suzuki,SX4,2013,150.0,4.0,MANUAL,front wheel drive,Sedan,33,23,481,15845,low,low
GMC,Syclone,1991,280.0,6.0,AUTOMATIC,all wheel drive,Regular Cab Pickup,16,13,549,5667,low,low
Toyota,T100,1996,190.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,20,15,2031,2563,low,low
Toyota,T100,1996,190.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,18,15,2031,2922,low,low
Toyota,T100,1996,190.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,20,15,2031,2506,low,low
Toyota,T100,1996,150.0,4.0,MANUAL,rear wheel drive,Regular Cab Pickup,22,18,2031,2141,low,low
Toyota,T100,1996,190.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,18,15,2031,2802,low,low
Toyota,T100,1997,190.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,15,2031,3143,low,low
Toyota,T100,1997,190.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,19,15,2031,2806,low,low
Toyota,T100,1997,150.0,4.0,MANUAL,rear wheel drive,Regular Cab Pickup,22,17,2031,2348,low,low
Toyota,T100,1997,190.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,15,2031,3042,low,low
Toyota,T100,1997,190.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,19,15,2031,2767,low,low
Toyota,T100,1998,150.0,4.0,MANUAL,rear wheel drive,Regular Cab Pickup,22,17,2031,2540,low,low
Toyota,T100,1998,190.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,19,15,2031,3058,low,low
Toyota,T100,1998,190.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,18,15,2031,3586,low,low
Toyota,T100,1998,190.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,18,15,2031,3480,low,low
Toyota,T100,1998,190.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,19,15,2031,3214,low,low
Toyota,Tacoma,2015,236.0,6.0,MANUAL,four wheel drive,Crew Cab Pickup,19,15,2031,27355,low,low
Toyota,Tacoma,2015,159.0,4.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,23075,low,low
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,21,16,2031,27235,low,low
Toyota,Tacoma,2015,159.0,4.0,MANUAL,four wheel drive,Extended Cab Pickup,20,18,2031,24800,low,low
Toyota,Tacoma,2015,159.0,4.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,21865,low,low
Toyota,Tacoma,2015,236.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,19,15,2031,35725,low,mid
Toyota,Tacoma,2015,159.0,4.0,MANUAL,rear wheel drive,Extended Cab Pickup,25,21,2031,20965,low,low
Toyota,Tacoma,2015,159.0,4.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,23625,low,low
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,21,16,2031,37615,low,mid
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,21,17,2031,25060,low,low
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,21,17,2031,23960,low,low
Toyota,Tacoma,2015,236.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,19,15,2031,26355,low,low
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,21,16,2031,36705,low,mid
Toyota,Tacoma,2015,236.0,6.0,MANUAL,four wheel drive,Crew Cab Pickup,19,15,2031,36635,low,mid
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,21,16,2031,28235,low,low
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,21,16,2031,28735,low,low
Toyota,Tacoma,2015,159.0,4.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,22525,low,low
Toyota,Tacoma,2015,236.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,21,17,2031,25560,low,low
Toyota,Tacoma,2015,159.0,4.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,21,18,2031,25700,low,low
Toyota,Tacoma,2016,159.0,4.0,MANUAL,four wheel drive,Extended Cab Pickup,21,19,2031,25185,low,low
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,29275,low,low
Toyota,Tacoma,2016,159.0,4.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,23,19,2031,23660,low,low
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,34700,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,31420,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,34090,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,30025,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,23,18,2031,33310,low,mid
Toyota,Tacoma,2016,159.0,4.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,23,19,2031,26635,low,low
Toyota,Tacoma,2016,278.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,20,17,2031,31680,low,mid
Toyota,Tacoma,2016,278.0,6.0,MANUAL,four wheel drive,Crew Cab Pickup,20,17,2031,32460,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,27355,low,low
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,35105,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,31920,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,38180,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,28345,low,low
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,31125,low,mid
Toyota,Tacoma,2016,159.0,4.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,22,19,2031,26735,low,low
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,31625,low,mid
Toyota,Tacoma,2016,159.0,4.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,22,19,2031,28820,low,low
Toyota,Tacoma,2016,278.0,6.0,MANUAL,four wheel drive,Crew Cab Pickup,21,17,2031,32460,low,mid
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,28845,low,low
Toyota,Tacoma,2016,278.0,6.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,23,18,2031,30530,low,mid
Toyota,Tacoma,2016,159.0,4.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,23,19,2031,25745,low,low
Toyota,Tacoma,2016,159.0,4.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,23,19,2031,24490,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,35315,low,mid
Toyota,Tacoma,2017,278.0,6.0,MANUAL,four wheel drive,Crew Cab Pickup,20,17,2031,33075,low,mid
Toyota,Tacoma,2017,278.0,6.0,MANUAL,four wheel drive,Crew Cab Pickup,20,17,2031,40760,low,mid
Toyota,Tacoma,2017,159.0,4.0,MANUAL,four wheel drive,Extended Cab Pickup,21,19,2031,25645,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,35720,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,23,18,2031,33770,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,32765,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,34705,low,mid
Toyota,Tacoma,2017,159.0,4.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,23,19,2031,27095,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,42760,low,mid
Toyota,Tacoma,2017,159.0,4.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,23,19,2031,24950,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,29690,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,25730,low,low
Toyota,Tacoma,2017,159.0,4.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,23,19,2031,26205,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,31740,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,29735,low,low
Toyota,Tacoma,2017,159.0,4.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,22,19,2031,29280,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,30485,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,24,19,2031,28700,low,low
Toyota,Tacoma,2017,159.0,4.0,AUTOMATIC,rear wheel drive,Extended Cab Pickup,23,19,2031,24120,low,low
Toyota,Tacoma,2017,278.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,21,17,2031,32390,low,mid
Toyota,Tacoma,2017,159.0,4.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,22,19,2031,27195,low,low
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,33265,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Crew Cab Pickup,23,18,2031,38795,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,four wheel drive,Extended Cab Pickup,23,18,2031,31875,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,32240,low,mid
Toyota,Tacoma,2017,278.0,6.0,AUTOMATIC,rear wheel drive,Crew Cab Pickup,24,19,2031,30190,low,mid
Chevrolet,Tahoe Hybrid,2011,332.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,20,1385,51145,high,high
Chevrolet,Tahoe Hybrid,2011,332.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,23,20,1385,53950,high,high
Chevrolet,Tahoe Hybrid,2012,332.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,23,20,1385,54775,high,high
Chevrolet,Tahoe Hybrid,2012,332.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,20,1385,51970,high,high
Chevrolet,Tahoe Hybrid,2013,332.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,23,20,1385,56425,high,high
Chevrolet,Tahoe Hybrid,2013,332.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,20,1385,53620,high,high
Chevrolet,Tahoe Limited/Z71,2000,255.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,15,11,1385,3465,low,low
Chevrolet,Tahoe Limited/Z71,2000,255.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,16,12,1385,3413,low,low
Chevrolet,Tahoe,2015,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,54505,high,high
Chevrolet,Tahoe,2015,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,61085,high,high
Chevrolet,Tahoe,2015,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,49300,high,mid
Chevrolet,Tahoe,2015,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,46300,high,mid
Chevrolet,Tahoe,2015,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,51505,high,high
Chevrolet,Tahoe,2015,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,64085,high,high
Chevrolet,Tahoe,2016,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,64740,high,high
Chevrolet,Tahoe,2016,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,47000,high,mid
Chevrolet,Tahoe,2016,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,55030,high,high
Chevrolet,Tahoe,2016,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,52030,high,high
Chevrolet,Tahoe,2016,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,50000,high,high
Chevrolet,Tahoe,2016,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,61740,high,high
Chevrolet,Tahoe,2017,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,50215,high,high
Chevrolet,Tahoe,2017,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,55345,high,high
Chevrolet,Tahoe,2017,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,47215,high,mid
Chevrolet,Tahoe,2017,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,62030,high,high
Chevrolet,Tahoe,2017,355.0,8.0,AUTOMATIC,rear wheel drive,4dr SUV,23,16,1385,52345,high,high
Chevrolet,Tahoe,2017,355.0,8.0,AUTOMATIC,four wheel drive,4dr SUV,22,16,1385,65030,high,high
Ford,Taurus X,2008,260.0,6.0,AUTOMATIC,all wheel drive,Wagon,22,15,5657,31620,low,mid
Ford,Taurus X,2008,260.0,6.0,AUTOMATIC,all wheel drive,Wagon,22,15,5657,28880,low,low
Ford,Taurus X,2008,260.0,6.0,AUTOMATIC,front wheel drive,Wagon,24,16,5657,29770,low,low
Ford,Taurus X,2008,260.0,6.0,AUTOMATIC,front wheel drive,Wagon,24,16,5657,27030,low,low
Ford,Taurus X,2008,260.0,6.0,AUTOMATIC,all wheel drive,Wagon,22,15,5657,32600,low,mid
Ford,Taurus X,2008,260.0,6.0,AUTOMATIC,front wheel drive,Wagon,24,16,5657,30750,low,mid
Ford,Taurus X,2009,263.0,6.0,AUTOMATIC,front wheel drive,Wagon,24,17,5657,32325,low,mid
Ford,Taurus X,2009,263.0,6.0,AUTOMATIC,all wheel drive,Wagon,22,15,5657,33180,low,mid
Ford,Taurus X,2009,263.0,6.0,AUTOMATIC,all wheel drive,Wagon,22,15,5657,34175,low,mid
Ford,Taurus X,2009,263.0,6.0,AUTOMATIC,front wheel drive,Wagon,24,17,5657,31330,low,mid
Ford,Taurus X,2009,263.0,6.0,AUTOMATIC,all wheel drive,Wagon,22,15,5657,30120,low,mid
Ford,Taurus X,2009,263.0,6.0,AUTOMATIC,front wheel drive,Wagon,24,17,5657,28270,low,low
Ford,Taurus,2015,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,29,19,5657,29485,low,low
Ford,Taurus,2015,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,29,19,5657,27055,low,low
Ford,Taurus,2015,365.0,6.0,AUTOMATIC,all wheel drive,Sedan,25,17,5657,40220,high,mid
Ford,Taurus,2015,288.0,6.0,AUTOMATIC,all wheel drive,Sedan,26,18,5657,31335,low,mid
Ford,Taurus,2015,288.0,6.0,AUTOMATIC,all wheel drive,Sedan,26,18,5657,36255,low,mid
Ford,Taurus,2015,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,29,19,5657,34405,low,mid
Ford,Taurus,2016,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,27,18,5657,29540,low,low
Ford,Taurus,2016,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,27,18,5657,34460,low,mid
Ford,Taurus,2016,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,27,18,5657,27110,low,low
Ford,Taurus,2016,288.0,6.0,AUTOMATIC,all wheel drive,Sedan,24,17,5657,31390,low,mid
Ford,Taurus,2016,365.0,6.0,AUTOMATIC,all wheel drive,Sedan,24,16,5657,40275,high,mid
Ford,Taurus,2016,288.0,6.0,AUTOMATIC,all wheel drive,Sedan,24,17,5657,36310,low,mid
Ford,Taurus,2017,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,27,18,5657,36855,low,mid
Ford,Taurus,2017,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,27,18,5657,29775,low,low
Ford,Taurus,2017,365.0,6.0,AUTOMATIC,all wheel drive,Sedan,24,16,5657,42520,high,mid
Ford,Taurus,2017,288.0,6.0,AUTOMATIC,all wheel drive,Sedan,24,17,5657,31625,low,mid
Ford,Taurus,2017,288.0,6.0,AUTOMATIC,all wheel drive,Sedan,24,17,5657,38705,low,mid
Ford,Taurus,2017,288.0,6.0,AUTOMATIC,front wheel drive,Sedan,27,18,5657,27345,low,low
Chrysler,TC,1990,141.0,6.0,AUTOMATIC,front wheel drive,Convertible,22,15,1013,2000,low,low
Chrysler,TC,1990,200.0,4.0,MANUAL,front wheel drive,Convertible,23,16,1013,2000,low,low
Chrysler,TC,1991,141.0,6.0,AUTOMATIC,front wheel drive,Convertible,22,16,1013,2000,low,low
Scion,tC,2014,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,21400,low,low
Scion,tC,2014,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,21440,low,low
Scion,tC,2014,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,22440,low,low
Scion,tC,2014,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,22400,low,low
Scion,tC,2014,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,20210,low,low
Scion,tC,2014,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,19210,low,low
Scion,tC,2015,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,19210,low,low
Scion,tC,2015,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,20360,low,low
Scion,tC,2015,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,24340,low,low
Scion,tC,2015,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,23190,low,low
Scion,tC,2016,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,19385,low,low
Scion,tC,2016,179.0,4.0,MANUAL,front wheel drive,2dr Hatchback,31,23,105,23190,low,low
Scion,tC,2016,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,24340,low,low
Scion,tC,2016,179.0,4.0,AUTOMATIC,front wheel drive,2dr Hatchback,31,23,105,20535,low,low
Ford,Tempo,1992,96.0,4.0,MANUAL,front wheel drive,Sedan,30,21,5657,2000,low,low
Ford,Tempo,1992,140.0,6.0,MANUAL,front wheel drive,Coupe,26,19,5657,2000,low,low
Ford,Tempo,1992,96.0,4.0,MANUAL,front wheel drive,Coupe,30,21,5657,2000,low,low
Ford,Tempo,1992,140.0,6.0,MANUAL,front wheel drive,Sedan,26,19,5657,2000,low,low
Ford,Tempo,1993,96.0,4.0,MANUAL,front wheel drive,Coupe,30,21,5657,2000,low,low
Ford,Tempo,1993,96.0,4.0,MANUAL,front wheel drive,Sedan,30,21,5657,2000,low,low
Ford,Tempo,1994,96.0,4.0,MANUAL,front wheel drive,Sedan,30,21,5657,2000,low,low
Ford,Tempo,1994,96.0,4.0,MANUAL,front wheel drive,Coupe,30,21,5657,2000,low,low
Toyota,Tercel,1996,93.0,4.0,MANUAL,front wheel drive,Coupe,35,27,2031,2000,low,low
Toyota,Tercel,1996,93.0,4.0,MANUAL,front wheel drive,Sedan,35,27,2031,2000,low,low
Toyota,Tercel,1996,93.0,4.0,MANUAL,front wheel drive,Coupe,36,29,2031,2000,low,low
Toyota,Tercel,1997,93.0,4.0,MANUAL,front wheel drive,Coupe,35,28,2031,2012,low,low
Toyota,Tercel,1997,93.0,4.0,MANUAL,front wheel drive,Sedan,35,28,2031,2041,low,low
Toyota,Tercel,1997,93.0,4.0,MANUAL,front wheel drive,Coupe,35,28,2031,2000,low,low
Toyota,Tercel,1998,93.0,4.0,MANUAL,front wheel drive,Coupe,35,27,2031,2148,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,24070,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,37240,low,mid
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,33065,low,mid
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,29820,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,28310,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,26560,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,34815,low,mid
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,35490,low,mid
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,29810,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,28060,low,low
GMC,Terrain,2015,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,31570,low,mid
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,28300,low,low
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,33975,low,mid
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,23975,low,low
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,28550,low,low
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,30620,low,mid
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,35725,low,mid
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,32,22,549,26800,low,low
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,32370,low,mid
GMC,Terrain,2016,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,29,20,549,30050,low,mid
GMC,Terrain,2017,182.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,549,29050,low,low
